id,replyCount,likeCount,publishedAt,authorName,text,isReply,isReplyTo,isReplyToName
be0d50bbec63d5aa4a8bf043e87aa9ea95fd2c1e,,0,"2024-01-05 11:40:43",d87a11d001f3137bccdbe50858bda11705fa9975,"Men are not owed sexual gratification. Men need to be cooperative and responsible partners and love their women more than they love their di¢ks.",1,0339399826c0701f54de0445a4d4da07e4366902,fa40f6617d9072b00970b65f71a73c01dbdb3d9d
3a0bb9fd77e11a504c574afb9acf35927a784362,0,0,"2023-08-12 12:23:51",fa40f6617d9072b00970b65f71a73c01dbdb3d9d,"The attitude that womrn need to be f**king and in a relationship is so abusive that when my longterm partner with whom I shared a coowned property for many years became ill from a longterm condition (not hiv positive) after he had tried to starve himself slim when not living with me for a few months upon my recommendation. When he was sectioned after visting the doctor I was illegally told by some staff that I had no relationship status - I did/do - even though we are not married and I'm celibate. This happened because I am celibate with my long term partner in an intimate and affectionate, relationship, which is inhumanely considered a matter of convenience or co-incidemce. They almost treated him as if he did not know he was gay and/or sexually repressed bur he was sexually active when younger and it was very much a lifestyle choice. Its especially sad because they then abused him and provided much worse care because they did not care to know him. Sex addiction in medical staff is so oppressive, illiberal attittudes that they require females to be f**king or f**kable to be accepted as if we were literally monkeys living in the bush. Its so delusional and prevalent that their attitude is abusive and oppressive.",0,,
8c93586735a21d7284d5a7cdab4fc63289400353,0,0,"2023-08-12 12:01:34",fa40f6617d9072b00970b65f71a73c01dbdb3d9d,"Women do not need to have sex even when fertile and often only feel ready to have sex when fertile. Its not the other way around whereby they always have sex and happen to become pregnant at the time of month. They don't feel like sex and may happen to want sex when fertile in the right circumstances. This must be because the consequences for femsles sre life threatening to them and child. Some females think lubrication or differently so fluid is sexual excitement when often it could be self cleaning, closing if the cervix in fright or to prevent pregnancy and infection or even some infection. Women should be able to express their sexuality, maintain relationships with both male smd female wiithout it being assumed that they are asking for sexual intercourse, which is a matter of a more intimate relationship. I'm fairly sure that some non lesbians have sexual homosexual relationships because of a need for non penatrive sex or intimacy that many males do not understand. Men and women especially religious men need to educated about natural female aexuality not imposed perceptions of female sexuality. Women often use contraception to bslance their hormones and sometimes because of constant sexual harassment. Women need a voice.",0,,
1e832f799ec39e259f58c46421762784ec05108f,0,1,"2023-08-10 18:54:20",5eb8061ddffc191e6ca7169d49d998e684b9d9af,"I felt frustrated when watching her have the coil changed and she was offered all this pain relief- I understand it was a private clinic etc which is great for those who can access them. Very insightful doc but makes me feel hopeless knowing that I along with so many others may never find a contraceptive that suits my body",0,,
d255793e598e44681f3117ddada7dd0d99b4088d,0,0,"2023-08-09 09:16:10",8cc8113fbdac38c1f785fc3ed4101ee986b53722,"Why did this documentary not discuss ‘the ring’ contraception method. I’d really like to learn more about that.",0,,
d69afad7f1b75ad125401045639a1c071ab5d1bd,0,1,"2023-08-05 10:14:54",67b45d9256e54699901dc41c9ef92297c29d15a9,"Also on the TicTok thing.. most of them are MEN talking about this, I mean WTF?",0,,
57cdd0925af0e43102f2cb3247989792585b0532,0,0,"2023-08-05 10:12:55",43376f92c8fe1fafe605b11c2f4d4427f5748823,"It doesn't take a genius to work out they are doing this on purpose. The medical industry is just another business and businesses like making money. If a pill can causes depression then an antidepressant is just another pill they can sell you . Double the money for them",0,,
7ececf470c2961b9ee251aedb0ec9344e01cb68d,0,0,"2023-08-05 09:57:07",67b45d9256e54699901dc41c9ef92297c29d15a9,"A great documentary and thank you for talking about it. I have been on nearly ever contraception bar the virginal ring because I was having side effects with all the others. My last was the POP only because it gives me the LEAST side effects, not none at all. Main side effect where chronic migraines where I couldn't get out of bed because my head was screaming in pain and I felt dizzy and disorientated as well as strong mood swings. But other included the injection making me throw up food, the coil giving me intense pain and tract infections, the implant making me bleed near constantly ( that worked amazingly as a contraception for the wrong reasons). Now if I do have sex I just go to the doctor to get the morning after pill and have nearly no side effects. I keep getting asked if I want to go on something more long term, but as the least problematic solution I refuse each time.",0,,
e523e7d2fde41b702b7683253d6cc7bc8bd8d1c1,0,0,"2023-08-03 19:11:50",e133bf04e0b8e204faca12cf0ca52899b621758e,"Was told to go to gp for anti depressants by the sexual health nurse before they'll consider removing the impant. It sent me off the wall. Had to insist it be removed",0,,
400761cf1110d941e225ebed4c3ae0b17ea0a25f,0,0,"2023-08-03 14:10:26",942f835547e6ad6234d25db0ac54569124ff844a,"Not sure i agree with it not affecting chances. I had blocked tubes after taking contraception from 13 until 30. I dont know what else could really cause that but i would like answers",0,,
386aeab5d1a13d2873aa0c9b7a57667909db285d,0,0,"2023-08-03 01:12:08",cfde441bb187fcf81c3a8a32163254a3e0c950b7,"Please don't use TikTok for research purposes, kids 😣my lord...",0,,
0317824596edd0363211e9d2f2e116d4896954b3,0,2,"2023-08-01 21:03:22",7a665234630def9d6d9585963315c9958792fa3b,"I’m really glad to see there is some headway into researching contraception and how genetics can impact the degree of harmony. I chose to switch to the copper coil as I often forgot to take the combined pill on time and had read research suggesting synthetic hormones could be detrimental to gut health and mental health. A terrible mistake from the very beginning. The fitting was incredibly painful, far worse than any period pain I’ve ever experienced and left me reeling. Then came the searing pain that left me clenched in agony whenever it struck, followed by discharge and nausea that didn’t go for weeks. Yet, after undergoing a swab test I was told I didn’t have an infection. After this subsided, I was overjoyed - my periods had lightened and were so infrequent that I barely ever noticed them. This didn’t last. Eventually the period pain became so intense that it left me struggling to string sentences together when it hit and the bleeding was so heavy that I resigned myself to my black granny pants. I’m back on the pill now but I’m so afraid to switch and potentially mess with my body chemistry again, all because women’s health is happily treated as trial and error, just like mental health and so many other areas of health that are so underfunded and under researched.",0,,
abedee60d475efb87871624215bfc5b235df0ea4,0,0,"2023-08-01 18:51:49",66419a82efdb5838acfbe2961a59802e78a79240,"It always amazes me how anyone can pop any kind of pill that alters the bodies natural process and they dont expect any negative outcome.... its a man made artificial hormone often misused for years or even decades and then people are suprised it ups your chances of cancer ...... its almost like how people were shocked that smoking causes cancer ...... but luckily we get studies that come out so the less common sense around us can be formly told that its no good......",0,,
4d606b5c5f57f7d2893a13d001c78a5ef75398e9,0,0,"2023-08-01 11:17:10",01d3e8ce7ddb1a9798fa21c6fa8fae33729fd476,"I didn’t have to wait long for a mirena coil in Cornwall. It wasn’t in the right place though so a year later it was taken out and put back in with a camera. It wasn’t pain free.",0,,
04fbb9d527b7269478e3234852be803ce0cc239d,0,1,"2023-07-31 21:56:52",9972d5f91e991c4d1f5297b2362eeaad42ea959c,"I’ve tried every single contraceptive method over the past 15 years except the Depo injection. I’ve only not tried this as I’m worried about not being able to ‘stop’ if the side effects are too bad. Tried a few different pills including microgynon, cerazette, Yasmin and others I can’t recall. All make me feel like the typical ‘week before’ PMS constantly. Severely low mood, low libido etc I then tried the implant. I actually found this pretty good except it gave me severe acne on my face and chest and weight gain. I persevered for around 18 months trying to get the acne under control but gave up. I then tried the mirena coil. Extremely painful periods and painful sex. Low mood. I replaced this with the copper coil. This changed my vaginal environment drastically. The smell and taste was horrendous. And my cervix dropped very low. Like, to the top knuckle of your finger low. Made sex impossible. Had that removed. I had a break for a while whilst I was single and felt amazing. Met a new partner and tried the patch. Incredibly low mood and severe acne again. Then tried the vaginal ring. This was promising for a few months and then around 5 months in my mood took a dive and I felt suicidal. I also didn’t want to be touched by my boyfriend so this made the idea of contraception laughable. We decided to go to fertility monitoring and withdrawal. We accepted the risk of pregnancy. I fell pregnant about 12 months of doing this. We’re now using a combination of diaphragm with withdrawal and condoms. Working great for us so far. After we have another baby (hopefully won’t get pregnant for another 12 months, my baby is 8 months old) he will get a vasectomy. Can’t explain the relief I feel knowing I won’t have to use hormonal contraception again.",0,,
f22f3243ef3a78b14ae3be96d2c2539850dbf082,0,0,"2023-07-31 21:37:47",94e9ad10c537084a5548e703ebc0eaf6f3f8eaf1,"Look this is the bottom line we are humans the more natural you can be the better you will feel like for example not processed food, wear natural material clothes get outside etc etc I don’t need to go on do I.But it makes me sick when they say it’s all for your benefit to make your life easy it will make you ill.",0,,
e58e20370bb3ba43180bae7a8ea4d75d6c11f379,1,0,"2023-07-31 21:10:08",3522fa47b9189565e89ed2f2b08911cad40f7e94,"Documentary on Male suicide rate when?",0,,
8290b68dd5bcba391f7bf7de2a4a0196d1304d8c,,2,"2023-08-10 17:32:01",e2fdf8a269deb422dacb43f8f23d9aeddf4ab9c6,"Roman Kemp did one on Chanel 5, not sure what that has to do with this documentary tho?",1,e58e20370bb3ba43180bae7a8ea4d75d6c11f379,3522fa47b9189565e89ed2f2b08911cad40f7e94
be1d2da50c239f833252aa789a9e7311b3fd4c31,0,0,"2023-07-31 11:33:50",22409fc539d7fe9888666e771b779a9b8d22ec6d,"But HRT does the same thing to some women?? So why champion that but not the Pill...so similar in side effects.",0,,
2078c3a5131f477e56980aae778640e0506905c3,0,3,"2023-07-30 07:26:48",da80e41be712bf62b7b5bd113e1404fdd624ed94,"I think it was great you had your coil changed on TV but its not reflective of the regular experience at your GP surgery. I ended up not getting mine replaced because it was far too painful. Great documentary and great clear information provided.",0,,
a0cdea38aed5028ecf624b7304095c8a9ff36184,0,0,"2023-07-29 23:40:41",e78e362838d39f6d11a3f8932fd90a4cc977164e,"The combined pill gave me migraines (stroke risk) which now prevents me from using any BC containing oestrogen. The mini pill made me suicidal. The IUD was agony to insert, it gave me a 9 month long period (which doctors INSISTED would end 'soon' and made me iron deficient) followed by 18 months of non stop spotting which ended in me having it removed early. Can't use spermicide/cervical cap as I get frequent UTI's. Fertility Awareness Method + Condoms works nicely for me now - FAM is 99% effective according to the NHS and yet most women don't even know it exists, or how it works. Hormones are not your only option. If a guy doesn't want to wrap it up then he is not mature or bright enough to be having sex, he should go back to school. Multiple sizes of condoms are on the market now, so 'it's uncomfortable/doesn't fit' is no longer an excuse - measure yourself and get the right size. Women should not have to be put through torturous medications that massively increase our cancer, depression and suicide risk all because some wanker wants to nut in us. I find it absolutely appalling that this documentary seems to demonise contraceptives, followed by telling women they shouldn't use FAM, which is 99% effective according to our own damn health service and works absolutely right when you use it PROPERLY. You have to track your cycles daily for months before you can use it, you need to pick an exact method and stick to it, take temp at the same time every day, etc. It takes work but if you're not putting in the work then you're not doing it. I know so many women who have avoided pregnancy for years with this method, its surprising that she didn't bother speaking to any of the women who find it works for them (99% of women who use it!) These women were relying on an app, not their stats, which is where they went wrong. Natural Cycles is known to give people wrong info, it works on the rhythm method, not strictly symptothermal, meaning it is only around 70% effective.",0,,
beaa3dcc8b5009549debc53be0e868fb6f148a16,1,5,"2023-07-28 12:05:30",9a4f79fae2465b6a3d59b53f9d6ad94368262316,"NO! NO! NO! HANG ON A HOT MINUTE!!! We're NOT given a numbing gel or anesthetic?! This is not standard for the general public. We're told to take a paracetamol 30 mins before the procedure and thats it!!! That's MISINFORMATION right there Davina. I love you but my god that's peeved me right off!",0,,
26ce454ff1ebdb46f5508d9d7043b76344131c0d,,0,"2023-07-28 17:22:20",b1a3fc38158dd6e6213609e7c716431ab894f924,"Yeah I didn’t get a numbing gel and I almost fainted from my first coil. I was made out to be dramatic with the pain I was in .",1,beaa3dcc8b5009549debc53be0e868fb6f148a16,9a4f79fae2465b6a3d59b53f9d6ad94368262316
f207da0e70f2c02c818ff8f5462bcb2d6748bff4,0,2,"2023-07-28 10:08:29",605657304afa88615ea31d7a5ac5cf9d87ec3c93,"The whole point of this documentary is advocating for pill use by addressing all the questions raised against their use. This documentary does not address nonhormonal alternatives to simply the natural method. The thing is women who are pushed to power through their negative side effects for at least three months often power through them for years instead due to the simple fact that women are used to fertility related worries being shrugged off. This applies to other contexts related to endometriosis, fibroids and PCOS. I'd really like for there to be more research on this. At the end of the day it's a choice every woman has the right to make without feeling pressured into or out of any kind of decision. And how about condoms and male contraception? Not a word about that...",0,,
ce6b3d1e3cf6383abc01bfea6d748ce4bc99e2b2,0,0,"2023-07-27 07:28:21",a29cf53350759fb6b2d89fd3a77da8be2eeb0b16,"Ive never been on contraception but i thought it was supposed to give women control over their bodies?",0,,
6da0a528bdbad677082a31d59b50b92bea471f8a,0,3,"2023-07-26 20:41:24",430fa2360c3578556e46945d6c2ae2b99736b161,"Every single woman I've known who's been on hormonal birth control has told me how horrible it was for them",0,,
b7837840186d6f96af226f38653eb7f235a2a35d,0,1,"2023-07-25 17:21:14",e2151b6a640992e80ce0994167858a0d81fe7b46,"Temperature readings for fertility seems stupid. Keeping track of your discharge gives you a better idea of when you're ovulating.",0,,
98dde78f8eb3560b370e2f5ac518903407aa0903,0,32,"2023-07-25 08:44:55",81bbdf84c1ae3c4a8ff7ca4cfe194dfd604a62e6,"I was on the combined pill and then the progesterone only - I had an awful time on both, the side effects were insane. Coming off the pill was one of the best things I could have done for my mental health, I could literally feel my personality coming back. I think it's crazy that it's 2023 and there's nothing really being done in the UK",0,,
d06f3e3a00d39bda4aa8223dbe369eec426f4398,0,0,"2023-07-24 20:44:44",8a5de9ca41e9b5f35444daad020373edbc0fd1c5,"This is an awesome informative video. Sexual Health is a very important part of human developement, teenagers can be very shy in talking about this topic. I was never told about the sexual health clinic until attending college, I am wondering how else someone would find out about these places.",0,,
6319889c342d9e6c1295359bbb1514efcc31fa72,0,0,"2023-07-23 19:34:43",03c7105ac6092cb857166248377f10198e00aaac,"Rigevidon gave me multiple DVT, it nearly cost me my life. Never again.",0,,
3822cb2fd90d7478c4719374f7c6cf90ad8e87b3,1,0,"2023-07-23 15:29:54",39835fc9d964b2deb624119572962cf56949030e,"India has a unique brand of contraceptive pill called Saheli, which uses a different chemical to stop ovulation and is not a hormonal contraceptive pill. However, it's never been available in other nations because it is SLIGHTLY less effective than hormonal pills and the FDA for example in the US, won't run any trials on something less effective.",0,,
2703ad8c984972e611262921e66a33f3d447d429,,0,"2023-08-02 15:13:34",a9df41c18353cb84995d4618cba5ffc62970db89,"Is it true that Neem leaves are used as contraceptive?",1,3822cb2fd90d7478c4719374f7c6cf90ad8e87b3,39835fc9d964b2deb624119572962cf56949030e
4d38a0f6bd6f290a53865e98cb633186106c1088,0,19,"2023-07-23 11:05:33",764dbe9e0e25fcdbb2c0d595ce5c2cbe1c3159f4,"An excellent documentary, Davina is an excellent personality and I have huge respect that she allowed her contraceptive appointment to be filmed. I can tell she's really invested in the issue and loved that she challenged the person she was interviewing at 43:47 when she didn't feel she was getting a genuine answer.",0,,
489a22644650923bf9f3057956267937c8b6c8d6,0,1,"2023-07-23 08:52:25",5448db7ddd0fcc319b67b5aa795590f5e3f24f4f,"I had two contraceptive implants, I had one which I tried for about a year and the side effects I thought were due to mental health, so tried another one after a year or so - hated it so badly and wanted it out, when the nurse went to remove one (bearing in mind I had already had one cut out), I wasn’t anxious at all. No, not at all - until she didn’t use enough anaesthetic and I spent 20 minutes screaming while she picked at my arm with a scalpel and I could feel every single nick. People ask why I put up with it? To get the damn thing out, I was that desperate!",0,,
3ec35332491cb14a87bf5569ed7e87dd17ea7500,0,1,"2023-07-22 19:56:58",69afef306aeefb2efeb1f53e64b2d42f5f4c698a,"I refuse to back on contraception point blank. Cover up or not doing it",0,,
4c7cd0adf21d111df32654bad7ad9e12a0b4c151,0,2,"2023-07-22 00:45:20",ab7c3c704f79313ce225e87da66e2df86df0d15b,"Meet a guy young. Fall in love. Get married. Have couple of kids. Deal with your own insecurities. Guy gets snip. Life of worry free sex. End of story. Simple. Rewarding. A life worth living in service of future human life. Natural. Obvious.",0,,
16d968640abfed83554a5757fd06fae2a92acf4a,0,1,"2023-07-21 21:29:00",06cb83c1ccef7c1aa82e020777eaa360c748b8b7,"i haven't taken the pill for 6 years, either there was a blood clot risk, or the one I took would mess with my head and make me feel extremely depressed immediately after starting it",0,,
007f416362fcb7cc4eb1e32aaab7c9ad9543a9e1,0,2,"2023-07-21 11:51:33",d6afb461b2599c103f3bb8e93c1a7e8621b827ed,"I stopped using the combined pill years ago after a break up (I'm convinced it contributed to depression and low sex drive) and have used condoms with a long-term partner ever since. I recently saw a GP about pelvic pain that I was suspicious was an ovarian cyst. I spent the whole appointment being spoken down to about contraception and how condoms were the worst form of contraception. (I've made it to 32 without getting pregnant mate) He told me to get the implant, I told him I'm knew multiple women that bled constantly on the implant....he agreed?! (Then why offer it?) he then felt my stomach and told me I was constipated, I asked him if I felt constipated...he said no and sent me away. I think women are still looked down upon by some male GP's/aren't taken seriously. I will ask not to see him again if I need to go back.",0,,
dc37354dd5920311d4bc052ec06f5ca41fdb604f,0,25,"2023-07-21 11:44:59",6196ff6b01885491666732874c4837fa1f1cf9c2,"I had the implant removed after 15 years and it was the best thing I’ve ever done. The impact it had on my mental health not to mention physically is alarming and I’m angry that I didn’t know it was causing my symptoms sooner. I literally got used to feeling depressed thinking that’s how I am normally. Since having it removed my whole mindset has shifted and I’ve had mental clarity. It’s so bizarre. I’m now losing the weight I gained on it after years of struggling. Everyone is different and we all react differently to different drugs but more information is needed for people to make a better decision for themselves. Never again.",0,,
81409b34e03c3e98b3b33543ad7354f5403d6e48,0,2,"2023-07-21 04:32:43",c6c2bfe39eb8e66cc4fe4de0f9ec3b799483d406,"The NHS will tell you that you can have the coil even if you have never given birth. Tried that, no anesthetic gel used, was told to take painkillers before the procedure, fainted briefly from the pain. They didn't manage to fit it in and I'd never try again...",0,,
383bb481d5b0ac3f922c538446ad110346e1007e,0,5,"2023-07-20 21:46:54",6748053561d3ffb0c9e2ea83bb1b430b466d10f3,"I took the pill that they eventually banned. I now have food intolerances and migraines so bad I had to go to be checked for mini stroke. I get slurred speech and confusion. My dr said never have the pill again. None of this happened prior to the pill.",0,,
b80c673659d1663836be314877cbbc6820e78a0c,1,0,"2023-07-20 11:57:27",30d6fb99b4cb83f68f43c334133c4ce9f48baf8b,"I really wish some kind of contraception would be made available for men or something Atleast more natrual for women. I'm married, 25 and pregnant with my 3rd and last baby, I've been on contraception for the 5 and a half years before conceiving this baby. I am 100% I'm done having children after this one and I will not be having any more and I am already dreading on going back onto contraception after the birth because it really messes with your body, I've tried the pill and nexplanon implant, both where fine with me but I just don't like putting them in my body and being on them long term. It worries me knowing I'm only 25 and I'll have to be on some kind of contraception for so many more years to come. My sister in law is 32 and had her final baby 6 years ago and has been asking her doctor to get her tubes tied because she is sure she's done and just doesn't want to be on contraception anymore but the doctor keeps saying no your too young. Their just isn't any other option than ""go on contraception""",0,,
f7fcfa10e8650ef74f83436c80f5e0d8ad2e6ad0,,0,"2023-07-28 09:06:04",6f1097fb1ed3c3a4ad8812d0c179c779c53173e7,"Won’t hubby have a vasectomy?",1,b80c673659d1663836be314877cbbc6820e78a0c,30d6fb99b4cb83f68f43c334133c4ce9f48baf8b
917792833742ab8eded49f3beba5bdd45d4ba0bc,0,0,"2023-07-20 07:01:26",3c11ee366575dfce913dfbcbe09ad88397d478c9,"I loved this video. Just to note though that not everyone loses their periods on the hormonal coil and it’s good to be aware of that too!",0,,
c76ea76a5c6bd04287abf04c574e58c32e65f60e,0,2,"2023-07-19 22:35:05",9e02730e264e437b90856c633ffd883f0efdccd3,"We cant fund everything, there is a practical limit of funding. I know women who got the col, i wonder if its regional where people struggle to get the coil. Use condoms or say no. Sperm has the ability to transmit up to 27 diseases, why would anyone want someone dumping their gunk in them if they don't want kids with them. If no one listened to women, the contraceptives that exist, wouldn't.",0,,
1e1385fefa01a2a04be332a646fc2341e000dac0,1,0,"2023-07-19 14:06:06",f345fab0cf29770f4b2b3734e3d94de769118887,"Let’s be honest if men had a say in pregnancy women would go mad but will complain even when they don’t, the family courts favour women that’s one of the reasons male suicide rates are so high, women are always seen as the victim when it involves men yet they are much more aggressive and have shown to destroy credibility and character of a person just out of spite… it’s pretty simple ladies take some accountability and responsibility in your life’s and keep them shut… stop sleeping with people and saying it was an accident there are over 30 different kinds of women contraception which are all free on the nhs. Guess why men don’t take contraceptives? Because it has a far higher possibility to cause complications and life shut down of testosterone, igf-1 increased oestrogen, prolactin and progesterone… as well as shut town of sperm production. Why don’t yous look up how male and female contraception works and stop blaming others just so you can say your a strong person… yeah well strong taking someone’s kids away from them, taking there money ruining there life and playing the victim!!! Look up the statistics. F all the man haters out here it’s about time men and women came together and started respecting and loving each other again.",0,,
69030d69fab003df1db40df1a96c080831a82644,,0,"2023-07-28 15:40:21",6f1097fb1ed3c3a4ad8812d0c179c779c53173e7,"What’s up .. your 19 year old unemployed bf Tyler . Can’t work because he’s stressed …one of his baby mumma’s taking him to court as he’s a dead beat , imagine poor Tyler having a complete life shut down ? Oh dear",1,1e1385fefa01a2a04be332a646fc2341e000dac0,f345fab0cf29770f4b2b3734e3d94de769118887
